CustomerID,LeadDate,LeadSource,Status,PurchaseAmount,SatisfactionScore,Message,Sentiment,Product,is_conversion,is_churn
CUST0106,23/01/05 9:00,نمایشگاه,فعال,0,4,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",مثبت,اشتراک CRM شش‌ماهه,0,0
CUST0107,23/01/05 10:00,تبلیغ گوگل,فعال,0,3,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",مثبت,ماژول اتوماسیون بازاریابی,0,0
CUST0108,23/01/05 11:00,ارجاع مشتری,لغو,0,5,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",مثبت,ماژول گزارش‌گیری پیشرفته,0,1
CUST0109,23/01/05 12:00,اینستاگرام,فعال,0,3,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",منفی,ماژول گزارش‌گیری پیشرفته,0,0
CUST0110,23/01/05 13:00,ارجاع مشتری,فعال,0,4,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,اشتراک CRM شش‌ماهه,0,0
CUST0111,23/01/05 14:00,تبلیغ گوگل,لغو,0,4,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",منفی,اشتراک CRM شش‌ماهه,0,1
CUST0112,23/01/05 15:00,تبلیغ گوگل,فعال,0,3,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,اشتراک CRM یک‌ساله,0,0
CUST0113,23/01/05 16:00,تبلیغ گوگل,فعال,0,3,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",منفی,اشتراک CRM یک‌ماهه,0,0
CUST0114,23/01/05 17:00,وب‌سایت,لغو,0,3,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",خنثی,اشتراک CRM یک‌ماهه,0,1
CUST0115,23/01/05 18:00,اینستاگرام,فعال,0,5,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",خنثی,اشتراک CRM یک‌ماهه,0,0
CUST0116,23/01/05 19:00,ارجاع مشتری,لغو,0,5,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",مثبت,ماژول مدیریت تیکت پشتیبانی,0,1
CUST0117,23/01/05 20:00,ارجاع مشتری,فعال,0,4,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",مثبت,ماژول گزارش‌گیری پیشرفته,0,0
CUST0118,23/01/05 21:00,نمایشگاه,خرید,0,4,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",خنثی,اشتراک CRM یک‌ماهه,1,0
CUST0119,23/01/05 22:00,تبلیغ گوگل,خرید,0,5,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",منفی,اشتراک CRM یک‌ساله,1,0
CUST0120,23/01/05 23:00,تبلیغ گوگل,خرید,2000000,1,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",خنثی,اشتراک CRM یک‌ساله,1,0
CUST0121,23/01/06 0:00,تبلیغ گوگل,لغو,0,2,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",مثبت,اشتراک CRM یک‌ماهه,0,1
CUST0122,23/01/06 1:00,ارجاع مشتری,خرید,3500000,4,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",مثبت,اشتراک CRM شش‌ماهه,1,0
CUST0123,23/01/06 2:00,نمایشگاه,خرید,5000000,5,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",منفی,اشتراک CRM یک‌ساله,1,0
CUST0124,23/01/06 3:00,وب‌سایت,فعال,0,5,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",منفی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,0
CUST0125,23/01/06 4:00,اینستاگرام,لغو,0,3,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",منفی,اشتراک CRM شش‌ماهه,0,1
CUST0126,23/01/06 5:00,وب‌سایت,خرید,5000000,1,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",منفی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),1,0
CUST0127,23/01/06 6:00,ارجاع مشتری,لغو,0,3,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,ماژول گزارش‌گیری پیشرفته,0,1
CUST0128,23/01/06 7:00,تبلیغ گوگل,فعال,0,2,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",منفی,ماژول مدیریت تیکت پشتیبانی,0,0
CUST0129,23/01/06 8:00,اینستاگرام,خرید,10000000,3,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",خنثی,اشتراک CRM یک‌ساله,1,0
CUST0130,23/01/06 9:00,ارجاع مشتری,خرید,0,4,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",خنثی,اشتراک CRM شش‌ماهه,1,0
CUST0131,23/01/06 10:00,ارجاع مشتری,فعال,0,1,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,0
CUST0132,23/01/06 11:00,ارجاع مشتری,لغو,0,5,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",منفی,اشتراک CRM یک‌ماهه,0,1
CUST0133,23/01/06 12:00,اینستاگرام,فعال,0,3,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",منفی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,0
CUST0134,23/01/06 13:00,اینستاگرام,خرید,0,4,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",خنثی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),1,0
CUST0135,23/01/06 14:00,نمایشگاه,فعال,0,1,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",مثبت,ماژول گزارش‌گیری پیشرفته,0,0
CUST0136,23/01/06 15:00,نمایشگاه,لغو,0,3,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",مثبت,ماژول اتوماسیون بازاریابی,0,1
CUST0137,23/01/06 16:00,وب‌سایت,خرید,3500000,1,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",منفی,ماژول اتوماسیون بازاریابی,1,0
CUST0138,23/01/06 17:00,اینستاگرام,لغو,0,5,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",مثبت,اشتراک CRM یک‌ماهه,0,1
CUST0139,23/01/06 18:00,اینستاگرام,خرید,0,5,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",منفی,ماژول گزارش‌گیری پیشرفته,1,0
CUST0140,23/01/06 19:00,اینستاگرام,لغو,0,3,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",مثبت,ماژول گزارش‌گیری پیشرفته,0,1
CUST0141,23/01/06 20:00,نمایشگاه,فعال,0,2,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",مثبت,ماژول گزارش‌گیری پیشرفته,0,0
CUST0142,23/01/06 21:00,ارجاع مشتری,خرید,5000000,5,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",مثبت,ماژول گزارش‌گیری پیشرفته,1,0
CUST0143,23/01/06 22:00,تبلیغ گوگل,فعال,0,3,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",منفی,ماژول اتوماسیون بازاریابی,0,0
CUST0144,23/01/06 23:00,نمایشگاه,لغو,0,2,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",مثبت,اشتراک CRM شش‌ماهه,0,1
CUST0145,23/01/07 0:00,اینستاگرام,فعال,0,4,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",مثبت,ماژول گزارش‌گیری پیشرفته,0,0
CUST0146,23/01/07 1:00,نمایشگاه,خرید,0,5,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",مثبت,اشتراک CRM شش‌ماهه,1,0
CUST0147,23/01/07 2:00,وب‌سایت,خرید,10000000,1,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",خنثی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),1,0
CUST0148,23/01/07 3:00,اینستاگرام,خرید,0,2,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",منفی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),1,0
CUST0149,23/01/07 4:00,وب‌سایت,لغو,0,5,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,ماژول گزارش‌گیری پیشرفته,0,1
CUST0150,23/01/07 5:00,اینستاگرام,فعال,0,2,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",خنثی,اشتراک CRM یک‌ساله,0,0
CUST0151,23/01/07 6:00,نمایشگاه,لغو,0,2,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",منفی,ماژول مدیریت تیکت پشتیبانی,0,1
CUST0152,23/01/07 7:00,ارجاع مشتری,خرید,0,4,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,اشتراک CRM یک‌ساله,1,0
